ID,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7
7504.0,-229.2675308516045,-367.79585077635113,621.2940384851483,-1286.1261865545516,8.261383310417623,209.75661573663217,78.75589261357949
5683.0,-0.184743798807256,3.024119582012336,-5.549725353078376,-44.52685019050299,-330.2580385439564,306.8707975010077,34.87590292791653
497.0,46.11703577010698,-507.88467972092906,56.015210349765496,95.86120595980965,-356.4383532013413,-80.47194100295053,168.1349351522949
6335.0,1558.188416371117,11.62132346583071,108.2497403466599,-575.6439063421941,166.52057690717803,-349.3754622149978,164.09690714311958
4482.0,-775.6515893068641,-371.7277634585913,547.5028478167459,660.2706098326659,185.134768627281,-13.221475612018196,436.0004508667549
4106.0,449.5341970423938,-91.49260372773286,691.3202036037377,-381.29934751406597,-229.70981849121253,100.52546791239142,-115.38210026668953
2542.0,0.01193136103408321,-371.75940562054274,-82.8883168836884,659.8246052453627,-28.095195549891415,102.98206623552555,28.469437301053297
9561.0,-194.99828458741632,-308.11222049981006,920.8402355278324,123.61444231826488,-122.26538719343883,163.67155208472303,146.92346208844415
175.0,1237.494209579104,-160.5467975557317,125.49493695864031,-268.09872912576583,152.75718457866697,-1.5661076285686715,-835.3693314624255
808.0,-93.65815892302787,24.66394275400642,903.4751053374536,236.061895661815,16.081110312037953,29.641364003426485,493.9892856858407
3973.0,-330.60189256128626,411.630710496362,90.66471462474622,-16.35744278050551,140.88192301384814,-61.13570082945501,90.87558971555343
909.0,358.0434836935416,56.401132896791076,-896.0986780969872,-16.38824719906717,32.428552637289705,55.86909850598158,226.93296093235182
4230.0,831.0957572351688,-74.80514288986613,-274.7699299525408,-9.235443075189796,-106.78178323951049,107.59668089142666,77.61988214722423
1173.0,171.11267628337893,-295.9109213890234,758.2995949605113,-863.6814876561293,576.9554231657603,-47.248153298474136,-123.39463183341896
2498.0,-176.15782571347606,-47.66930707023824,-363.1481966586343,-500.17014397243884,-108.08360719629722,187.5709632517487,-93.62640039604179
1825.0,382.8222764639228,551.1637950830955,1492.5939901138158,-410.8584636797829,233.29686076433856,70.2853181049411,264.6650859246663
9367.0,346.46395808641813,246.04767659854426,-2263.2437015645733,-550.3962957580993,149.16121397720943,140.74538475069485,-243.21877824092795
775.0,1565.7846781716441,-105.22474472011005,399.6545558698295,-952.664149950562,-19.28674258271061,-15.317639787782266,-66.26959913908256
253.0,-461.848049669796,-264.9064337093725,-77.18041019482648,-34.20928574762953,138.82968045495807,-265.32988282359554,73.44142864429938
6284.0,-435.3472307398494,382.7606290525868,58.59192713655526,-76.9520556491775,-653.7095511584049,152.93972491080694,-61.4457304808686
215.0,-440.49383232403306,290.52244616666354,-1292.41755307143,1540.7213465791694,-402.11718486602996,-303.0627989500388,-344.81031169298427
7156.0,-101.40166314094188,-66.79141229999352,148.25761584789245,-537.5791576950057,79.57944398261044,-227.07330453536377,-150.88743872823693
4036.0,-1450.0892275123172,-298.0310990645547,90.02238502193032,1566.405584609766,-174.39914368901685,-122.00376583810628,113.98344839697987
5557.0,570.6288185780352,-243.68786851804668,235.85123492124717,-924.9315617278291,3.60166843244138,63.09924344312339,-193.72846703022296
1375.0,-586.3229381004941,-331.3630277508001,243.68696655049413,-60.153720898410405,-244.16672043329658,16.945020075739997,70.88952309400919
602.0,393.2103389798117,-233.45042500278888,-232.84644854715842,-185.75718886075444,79.38947105470996,-359.88324225799903,-19.77646527214729
1424.0,-13.930805150479863,-422.4101284310028,280.1952012477115,23.93911946961271,-8.922783936469674,-74.13872006233125,132.78500112411163
898.0,97.19575028077365,834.7607484733941,365.968142718896,-154.09751572056447,147.99156512055757,-58.95669883952657,-499.51515320356896
9078.0,-107.5298349181763,-182.29734556827447,998.4222177206397,624.8984698845724,60.684668893913425,156.90003416255138,127.09494489811426
563.0,44.49693673569962,-256.6657773374537,531.0903992118225,70.77881010558228,141.3029917498549,75.98812893734488,-111.80242935132534
